ID,dimension,condition,stimulus,Number of Fixations,Relative Number of Fixations,Number of Saccades,Relative Number of Saccades,Mean fixation duration during head movement,Mean distance to figure,Mean angle around figure
106,2,first,20,11,1.4588859416445694,6,0.7957559681697651,,92.14487775751653,7.9436993584852065
106,2,first,21,27,1.912994190165796,22,1.5587360068017597,0.1470000000000008,91.45479387749894,8.40819254810087
106,2,first,22,45,2.4371750433275565,15,0.8123916811091855,0.14400000000000546,91.22572672766454,8.40746416089576
106,2,first,23,42,1.8268812527185772,28,1.217920835145718,0.1635000000000275,92.3178639104627,7.972961860826479
106,2,first,24,33,1.872340425531915,19,1.0780141843971631,0.1329999999999813,92.65907907327271,7.785582635557375
106,2,first,25,41,1.7822987306555413,27,1.1737089201877955,0.1456000000000074,92.92679513398642,7.58515687556526
106,2,first,26,46,2.4556907964979677,19,1.0143070681187258,0.19912500000000932,92.47706653834754,7.724189943167478
106,2,first,27,17,1.9637287744022218,14,1.6171884024488885,,91.26345608339624,8.37900629671762
106,2,first,28,19,1.9455252918287786,7,0.7167724759369184,0.3816000000000258,92.00347248837672,7.891007702276426
106,2,first,29,36,2.345429669685319,29,1.8893739005798402,0.14240000000000202,90.7987186734225,8.434974941846999
106,2,first,30,11,2.1346788278672535,18,3.493110809237324,,91.3053997379454,8.401798295908158
106,3,second,1,13,2.468666919863271,10,1.898974553740978,,89.53524348309978,9.658750894246037
106,3,second,2,28,2.731440835040486,11,1.073066042337334,0.37028571428572427,89.6559700846577,9.414262011748212
106,3,second,3,26,2.5407993745724604,13,1.2703996872862302,0.1580000000000154,88.83239883996286,9.445124919601644
106,3,second,4,21,2.831715210355988,10,1.3484358144552324,0.1129999999999995,88.86717389674556,9.463289721648987
106,3,second,5,14,1.6605384889099672,16,1.8977582730399625,0.1400000000000005,87.38539844086758,10.06874383883907
106,3,second,6,15,2.1407164264307106,8,1.1417154274297123,,88.82928698866954,9.651201014244547
106,3,second,7,33,2.4763619990995065,17,1.2757016358997457,0.16074999999999837,89.63808914198317,9.443970243238972
106,3,second,8,25,2.3832221163012375,18,1.7159199237368912,0.1577499999999929,88.1697266921458,9.543529671321163
106,3,second,9,23,2.7033380347907867,12,1.410437235543019,0.154999999999994,89.71231366169945,9.499939237744208
106,3,second,10,15,2.052264331645917,14,1.9154467095361891,0.13400000000000006,91.11102093171263,8.29814658284183
106,3,second,11,13,2.7867095391211194,11,2.357984994640947,0.11800000000000443,89.21923649819863,9.422262590594944
106,3,second,12,15,2.5333558520520216,5,0.8444519506840071,0.2690000000000054,88.98815319410608,9.324953838379786
106,3,second,13,14,2.577319587628858,10,1.8409425625920415,0.2100000000000363,88.52704437314627,9.616705469895873
106,3,second,14,21,2.4019215372297853,10,1.143772160585612,0.23899999999999863,88.25997936774216,9.945051803152545
106,3,second,15,15,2.7061158217571957,8,1.4432617716038378,0.2022500000000206,89.6771872975507,9.053643864498923
106,3,second,16,35,2.2784974936527584,13,0.8462990690710246,0.348666666666664,89.71990226904612,9.222783063495589
106,3,second,17,19,1.985785953177249,19,1.985785953177249,0.1110000000000184,87.72875874714849,10.507553995806852
106,3,second,18,38,2.285439345642628,22,1.323149094845732,0.1200000000000045,88.4190828112973,9.854296185780697
106,3,second,19,39,2.161503075985146,30,1.6626946738347275,0.22733333333333564,88.58068015598079,9.802320728034683
106,3,second,20,11,2.403320952589033,12,2.6218046755516724,0.16233333333333155,89.1148218452136,9.51300750277938
106,3,second,21,46,2.2768895708558166,33,1.6334207790922164,0.15645000000000092,88.40797784950091,10.275011259641637
106,3,second,22,62,2.3974324272069922,25,0.9667066238737871,0.2170000000000129,88.23207969407906,9.848569399861288
106,3,second,23,30,2.431315341599803,17,1.3777453602398884,0.1164999999999958,89.33233899448534,9.353059282125308
106,3,second,24,56,2.8262844453416776,25,1.2617341273846776,0.14914285714285463,89.54763486156729,9.286513234031979
106,3,second,25,32,2.4340153647219913,15,1.1409447022134336,,88.96180227560606,9.492236684879593
106,3,second,26,20,2.6878107781212197,6,0.8063432334363659,,89.96768370964904,9.142484492472075
106,3,second,27,10,3.043213633597077,6,1.8259281801582463,,89.55177529331856,9.47391763101862
106,3,second,28,22,2.599550986647754,12,1.4179369018078658,0.16633333333333408,88.81803946322526,9.936618666389453
106,3,second,29,60,2.6050712052796063,24,1.0420284821118426,0.15980000000000696,87.93478871284346,9.963430970310904
106,3,second,30,20,2.6549847338377752,5,0.6637461834594438,0.23100000000002294,89.40051340309925,9.016637854280578
107,2,second,1,10,2.2742779167614287,9,2.0468501250852857,0.1329999999999973,93.76945113871646,6.317052858065702
107,2,second,2,6,2.120141342756185,5,1.7667844522968208,,93.79523981453744,6.297498711237194
107,2,second,3,5,2.1523891519586673,5,2.1523891519586673,,93.78468322770533,6.287307407076422
107,2,second,4,6,1.5843675732770095,5,1.3203063110641746,0.2649999999999863,93.78845743151598,6.248332096325482
107,2,second,5,8,2.294893861158928,7,2.008032128514062,,93.84103912245224,6.219759515868906
107,2,second,6,4,1.6227180527383345,6,2.4340770791075017,,93.7836722100613,6.357736779702941
107,2,second,7,4,1.0819583446037324,5,1.3524479307546655,,93.81965264393408,6.273275762685773
107,2,second,8,7,1.6416510318949304,7,1.6416510318949304,0.7330000000000041,93.82199890255363,6.274563445881182
107,2,second,9,4,1.8198362147406788,5,2.274795268425849,0.13299999999999557,93.77496878403943,6.3089117379024895
107,2,second,10,5,1.2950012950012983,7,1.8130018130018177,,93.81293123104756,6.232730579985991
107,2,second,11,6,2.400960384153666,3,1.200480192076833,,93.81268768291447,6.277433907716814
107,2,second,12,4,1.1344299489506582,8,2.2688598979013164,,94.07671094661912,6.251586446930069
107,2,second,13,6,1.7841213202497772,8,2.378828426999703,,93.81995016510162,6.23054491384952
107,2,second,14,2,0.9237875288683576,7,3.233256351039252,,93.81348616221892,6.261251928814489
107,2,second,15,5,2.11595429538722,3,1.269572577232332,0.6989999999999981,93.72873122982541,6.337783628627022
107,2,second,16,6,2.308580223162751,4,1.5390534821085007,,93.61817259267262,6.437331697165415
107,2,second,17,5,2.1422450728363294,5,2.1422450728363294,0.1329999999999955,93.83958106318609,6.22096704806212
107,2,second,18,5,1.3058239749281768,5,1.3058239749281768,,93.83774072110545,6.220692123413147
107,2,second,19,3,1.1265490048817077,5,1.8775816748028462,,93.84468852237916,6.215803361168316
107,2,second,20,10,2.462447672986945,6,1.477468603792167,,93.81605481599027,6.235486399235305
107,2,second,21,6,1.8382352941176414,7,2.144607843137248,,93.78274185818302,6.3114120951249815
107,2,second,22,5,1.6739203213926968,6,2.008704385671236,,93.76349489633442,6.302659345506117
107,2,second,23,10,2.0712510356255165,7,1.4498757249378615,,93.89717877167062,6.199966203719144
107,2,second,24,6,2.341006632852137,7,2.73117440499416,,93.83389767228762,6.232724395368797
107,2,second,25,3,1.304915180513279,5,2.1748586341887983,,93.81700635381307,6.230291087038973
107,2,second,26,7,1.8944519621109643,7,1.8944519621109643,,93.90489271299329,6.205010782955825
107,2,second,27,4,1.9065776930409923,5,2.3832221163012406,,93.7800242961006,6.263591610417132
107,2,second,28,8,2.611818478615746,4,1.305909239307873,,93.81916617721905,6.2400710027957915
107,2,second,29,8,2.3852116875372693,9,2.6833631484794283,,93.72099657543801,6.362767436664171
107,2,second,30,4,2.3557126030624356,4,2.3557126030624356,,93.73333054447403,6.300659583400768
107,3,first,1,4,2.5889967637540425,5,3.2362459546925533,0.6450000000000102,93.7655779233536,6.334835109276818
107,3,first,2,2,1.9588638589618006,3,2.938295788442701,,93.66958313197611,6.376336766806496
107,3,first,3,6,1.8969332911792536,6,1.8969332911792536,,93.23725128769442,6.541004483698932
107,3,first,4,8,2.1828103683492373,6,1.637107776261928,,93.23060876282575,6.540112926273668
107,3,first,5,3,0.9930486593843049,8,2.6481297583581465,,93.4458836747173,6.462795511281975
107,3,first,6,8,2.4752475247524752,7,2.1658415841584158,0.1000000000000085,93.40364950275277,6.455334045845369
107,3,first,7,6,2.347417840375589,4,1.5649452269170594,0.1329999999999955,93.8629997531816,6.310284856397811
107,3,first,8,4,1.7825311942959,5,2.228163992869875,,93.40447430349859,6.483824354555484
107,3,first,9,6,2.7285129604365643,4,1.819008640291043,,93.85946087081646,6.313135027890216
107,3,first,10,5,2.34411626816689,4,1.8752930145335123,0.1749999999999971,93.83677318204377,6.339877363699612
107,3,first,11,4,1.5191796429927782,7,2.6585643752373618,,93.52063262861317,6.4456864583192415
107,3,first,12,7,2.626641651031875,6,2.2514071294558926,,93.2306224244209,6.532610696451141
107,3,first,13,3,1.467710371819953,5,2.446183953033255,0.100999999999999,93.19540429793759,6.557047223602291
107,3,first,14,6,2.0689655172413755,6,2.0689655172413755,,93.02610987181384,6.641681316014867
107,3,first,15,8,2.9390154298309974,7,2.571638501102123,,93.31569034402109,6.502192054879984
107,3,first,16,3,1.92802056555272,3,1.92802056555272,,93.47806406004227,6.428139096825423
107,3,first,17,3,1.4527845036319629,6,2.9055690072639258,,93.40369181468103,6.487498582850284
107,3,first,18,8,2.3852116875372795,7,2.0870602265951197,,93.42930152691105,6.4568602511676865
107,3,first,19,6,2.3382696804364747,6,2.3382696804364747,,93.60747034489151,6.358032882254749
107,3,first,20,4,2.223457476375756,4,2.223457476375756,,93.81040194674813,6.345441508277089
107,3,first,21,6,2.2796352583586827,4,1.5197568389057885,0.3979999999999961,93.53250197727274,6.422428068891941
107,3,first,22,6,2.4885939444214005,4,1.659062629614267,0.7330000000000041,93.08964735601045,6.6061747244929325
107,3,first,23,5,2.0483408439164377,5,2.0483408439164377,,93.89437915921638,6.308739964906602
107,3,first,24,4,1.7398869073510173,6,2.6098303610265257,,93.69080567792598,6.3025514582703215
107,3,first,25,6,2.400960384153666,4,1.600640256102444,,93.04887037228606,6.622744894505886
107,3,first,26,8,2.869440459110462,6,2.1520803443328465,0.1120000000000089,93.52226107582845,6.405802663556608
107,3,first,27,4,1.3050570962479617,8,2.6101141924959235,,93.73665173914681,6.243444163489422
107,3,first,28,2,2.0,2,2.0,,93.52629841511752,6.393887683913658
107,3,first,29,8,1.9685039370078774,9,2.2145669291338623,0.15166666666667553,93.55130100947417,6.430744071839301
107,3,first,30,6,2.1691973969631078,6,2.1691973969631078,,93.18879359943578,6.5496613076673444
108,2,first,1,30,2.610511660285415,18,1.566306996171249,0.1445999999999898,107.64987785690126,5.589372898708272
108,2,first,2,38,2.5481123851673013,7,0.4693891235834503,0.22600000000000472,108.25201830837604,5.724963473476206
108,2,first,3,14,1.9852524106636436,7,0.9926262053318218,0.3333333333333333,109.49532935448565,6.29635124182264
108,2,first,4,67,2.23601655319717,32,1.0679482045120812,0.14177777777779155,111.67052322083141,6.351966568242799
108,2,first,5,27,2.1052631578947296,19,1.4814814814814765,0.100999999999999,111.36949950645005,6.430746698133837
108,2,first,6,33,2.8340776365510125,13,1.1164548265200958,0.35566666666665014,111.3981607060241,6.278594827675688
108,2,first,7,24,2.079002079002082,13,1.1261261261261277,0.1659999999999968,111.433894032274,6.225527940651028
108,2,first,8,44,2.3195740418577677,14,0.7380462860456534,0.5,109.01009304895129,5.794419037040101
108,2,first,9,16,2.205375603032393,15,2.0675396278428684,0.1334999999999979,111.10985312512483,6.079763419619058
108,2,first,10,38,2.09898365002209,31,1.712328767123284,0.18250000000000455,111.26352440704024,6.423470631151114
108,2,first,11,18,1.9791094007696535,19,2.0890599230346343,0.1559999999999988,107.96524078889605,5.45469128869081
108,2,first,12,40,2.293183512010551,27,1.5478988706071217,0.1952857142857413,111.3697301852917,6.520140887547575
108,2,first,13,42,2.3185205630692782,27,1.4904775048302503,,111.09720925495573,6.314620559531447
108,2,first,14,16,2.821371892082515,6,1.058014459530943,0.160000000000025,111.18750026418773,6.3822232903863005
108,2,first,15,26,2.4623543896202302,14,1.3258831328724316,0.1330000000000097,108.74241803047411,5.73696657931715
108,2,first,16,19,1.7547100110823783,27,2.4935352789065375,0.13350000000000414,106.84683982306095,5.428804210431734
108,2,first,17,35,2.3890784982935096,21,1.433447098976106,0.1000000000000227,111.4937836806621,6.183787090169291
108,2,first,18,73,2.1501575800418236,41,1.2076227504344488,0.15812500000002672,111.61038328521774,6.5178676420406685
108,2,first,19,18,1.9122490173164866,15,1.5935408477637387,0.313666666666677,111.67402474103321,6.210587562345104
108,2,first,20,17,2.5342874180083594,7,1.0435301132975598,0.132000000000005,111.43981363270325,6.480610865469769
108,2,first,21,61,2.2998906609357896,30,1.131093767673339,0.14650000000000316,111.24609699946093,6.155685024996859
108,2,first,22,35,2.2263214808218343,9,0.572482666497043,0.3670000000000151,111.03243092687799,6.431877756472151
108,2,first,23,37,2.423369138066549,11,0.7204610951008659,0.16233333333334102,110.91180866558256,5.897821702897977
108,2,first,24,57,2.2886051553842437,30,1.204529029149602,0.13333333333332573,111.25074251216789,6.322980504599066
108,2,first,25,19,2.171180436521546,14,1.5998171637527183,0.1339999999999577,111.79230072285736,6.299554826516079
108,2,first,26,61,2.191091954022986,22,0.7902298850574704,0.15000000000000563,111.61574228591766,6.335791350562017
108,2,first,27,8,2.865329512893981,5,1.7908309455587383,,111.5189627271267,6.316562948912708
108,2,first,28,100,2.0183671409829467,39,0.7871631849833491,0.16853333333332707,111.32547652729112,6.132406385538962
108,2,first,29,26,2.0235037746128097,15,1.1674060238150825,0.15150000000000216,107.02266646888204,5.278687955719074
108,2,first,30,7,3.0715225976305063,7,3.0715225976305063,0.1539999999999963,111.34901871554597,6.354243027892701
108,3,second,1,28,2.221340737802456,27,2.142007140023797,0.1110000000000042,111.73201262447313,8.090353211751069
108,3,second,2,60,2.538500592316805,36,1.523100355390083,0.19912499999999686,110.9056015999297,7.190958001698266
108,3,second,3,67,2.358988803605381,43,1.5139778888810653,0.14985714285712343,112.44779541064847,7.739867091148371
108,3,second,4,43,2.5737714730352557,26,1.5562339139282941,0.3489999999999706,112.43704314452015,7.863128914774323
108,3,second,5,10,2.1659085986571545,7,1.5161360190600082,,112.16917116198871,7.297620564788642
108,3,second,6,23,2.7410320581575434,13,1.549278989393394,0.11100000000001835,112.31648909319382,7.494489130282292
108,3,second,7,52,2.4285447412665784,36,1.6813002054922466,0.1553333333333171,110.80343951369784,7.890258895812049
108,3,second,8,10,2.4084778420038613,9,2.1676300578034753,,112.10350941618897,7.330855385347581
108,3,second,9,26,2.9819933478609952,19,2.1791489849753427,0.13314285714285742,111.6192440967084,8.131559634128404
108,3,second,10,86,2.6046398933914845,56,1.6960445817432923,0.12923999999999805,110.3500976613354,5.977983498878377
108,3,second,11,14,2.655035084392203,11,2.086098994879588,0.1699999999999875,111.93378720053106,7.244942704445465
108,3,second,12,17,2.497062279670978,13,1.909518213866042,0.7350000000000136,112.37570859617506,7.8827837474546225
108,3,second,13,10,2.721088435374141,6,1.6326530612244847,,112.42459434722187,7.874964281659889
108,3,second,14,14,2.955457040320899,13,2.7443529660122636,0.14750000000000796,112.6458162317603,7.7952780859831785
108,3,second,15,29,2.3747133966590264,23,1.8833933835571588,0.3015000000000043,112.45789786961039,7.575953067121827
108,3,second,16,36,2.599090318388564,22,1.5883329723485669,0.13200000000000497,111.87183332995203,7.281332231627561
108,3,second,17,21,2.6099925428784516,14,1.7399950285856343,,112.0373139246928,7.317912323599903
108,3,second,18,64,2.787577856178405,36,1.5680125441003525,0.12585714285712254,112.27978084448843,7.46025817324618
108,3,second,19,33,2.9438001784121375,20,1.7841213202497803,0.11499999999999486,111.68334957997226,7.266321031661049
108,3,second,20,13,3.4427966101694953,8,2.1186440677966125,0.11099999999999,110.20121435115473,8.048926952425642
108,3,second,21,58,2.6198111929174748,19,0.8582140114729658,0.1484999999999985,112.07254748381577,7.3359497067636665
108,3,second,22,39,2.4628986422481787,11,0.6946637196084606,0.21449999999995834,112.52720432035963,7.757118314000031
108,3,second,23,43,2.3737234336185487,27,1.4904775048302517,0.14935714285714088,110.15540265291818,7.721428939722351
108,3,second,24,37,2.702307917031847,32,2.337131171487003,0.3173333333333327,111.59411148765416,7.42889678119589
108,3,second,25,15,2.4236548715463058,11,1.7773469058006242,0.1229999999999904,112.61995047457609,7.813921700722129
