ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide,left.pupil_diameter_clean,right.pupil_diameter_clean,combined.pupil_diameter_clean,combined.pupil_diameter_corr,time_diff,hitobject,head_x,head_y,head_z,gaze_angle_velo,head_angle_velo,head_loc_velo,2Dside,ivt_gaze_labels,ivt_gaze_label_number,ivt_label_duration,idt_gaze_label,idt_gaze_label_number,idt_label_duration,gaze_label,gaze_label_number,label_duration,fixation_midpointX,fixation_midpointY
161,first,98.40200000000002,-0.7659999999999911,3,5.0,0.0,0,11,Pause,6.555046120977066,105.4518893322598,2.403876,-0.01297,116.266869,0.432099,-0.996422,2.180371,160.257706,160.768768,12.734488,95.276741,partitionwall_15.StaticMeshComponent0 partitionwall,-0.039597,-0.109116,0.993225,-0.684036,0.881332,-27.175842,0.98725,-0.073608,-0.125366,0.989365,32.670624,1.504013,-33.087418,3.518433,0.507635,0.60148,0.636863,-0.019485,-0.099457,0.994843,-20.372925,0.513763,-23.68631,3.653824,0.166141,0.520015,0.0,0.0,3.518433,3.653824,3.5861285,-0.0520244999999999,0.0330000000000154,wall,0.9991249016273048,0.0380397155616776,0.0173899680337725,13.415543506447722,1.1303352451735411,0.3060119508278384,right,fixation,fixation_164,0.3660000000000138,fixation,fixation_163,0.332000000000022,fixation,fixation_186,0.3660000000000138,,
161,first,98.435,-0.7330000000000041,3,5.0,0.0,0,11,Pause,6.283629023030694,105.78948688185972,2.411753,-0.013363,116.25853,0.418745,-1.022629,2.11343,160.122528,160.768768,12.208653,95.938858,partitionwall_15.StaticMeshComponent0 partitionwall,-0.043686,-0.109741,0.992996,1.58699,0.926819,-27.595688,0.982175,-0.073196,-0.126724,0.989227,32.673874,1.504013,-33.094849,3.541306,0.507428,0.601777,0.51443,-0.022827,-0.097672,0.994949,-20.373077,0.519073,-23.711029,3.654831,0.166668,0.519765,0.0,0.0,3.541306,3.654831,3.5980685,-0.0400844999999998,0.032999999999987,wall,0.999160609805114,0.0368720742337579,0.0178472954694033,12.809260949100496,2.1781352009936485,0.3478129213859447,right,fixation,fixation_164,0.3660000000000138,fixation,fixation_163,0.332000000000022,fixation,fixation_186,0.3660000000000138,,
161,first,98.469,-0.6990000000000123,3,5.0,0.0,0,11,Pause,6.5506576464653525,105.616077721132,2.420248,-0.014055,116.24601,0.402783,-1.102106,2.06461,160.194733,160.768768,12.728231,95.613022,partitionwall_15.StaticMeshComponent0 partitionwall,-0.046982,-0.109634,0.992844,4.700699,0.984634,-28.16127,0.980484,-0.074341,-0.126465,0.989166,32.674255,1.502304,-33.094849,3.551376,0.50757,0.601805,0.550349,-0.02243,-0.094452,0.99527,-20.377151,0.520554,-23.738403,3.638992,0.166668,0.519399,0.0,0.0,3.551376,3.638992,3.595184,-0.0429690000000002,0.0339999999999918,wall,0.9991659628439068,0.0360197798829399,0.0192341922469579,12.170391287196011,2.74321532276724,0.4454637653759971,right,fixation,fixation_164,0.3660000000000138,fixation,fixation_163,0.332000000000022,fixation,fixation_186,0.3660000000000138,,
161,first,98.503,-0.664999999999992,3,5.0,0.0,0,11,Pause,6.774238433279217,105.5625557187844,2.423082,-0.021124,116.243126,0.382903,-1.13433,2.035681,160.240921,160.768784,13.169083,95.511497,partitionwall_15.StaticMeshComponent0 partitionwall,-0.049454,-0.109009,0.992798,4.402985,0.97818,-28.10965,0.982933,-0.074707,-0.125809,0.989227,32.673874,1.499329,-33.091278,3.554794,0.507632,0.601777,0.510772,-0.027298,-0.094208,0.995163,-20.380112,0.521301,-23.742615,3.641647,0.167611,0.519399,0.0,0.0,3.554794,3.641647,3.5982205,-0.0399324999999999,0.034000000000006,wall,0.9991730533031076,0.0355149002463457,0.0197965000300009,13.464945571123234,1.2735513063102857,0.2395204497484576,right,fixation,fixation_164,0.3660000000000138,fixation,fixation_163,0.332000000000022,fixation,fixation_186,0.3660000000000138,,
161,first,98.535,-0.6330000000000098,3,5.0,0.0,0,11,Pause,6.903679481410098,105.58975168604374,2.427714,-0.028849,116.240074,0.394341,-1.151536,1.989617,160.250992,160.768784,13.427976,95.566589,partitionwall_15.StaticMeshComponent0 partitionwall,-0.049149,-0.108353,0.992889,4.209778,0.970673,-28.055405,0.980133,-0.074112,-0.125473,0.989319,32.671371,1.493851,-33.04715,3.560913,0.507632,0.601471,0.451859,-0.027557,-0.093475,0.995224,-20.380615,0.518661,-23.742615,3.686691,0.167663,0.519399,0.0,0.0,3.560913,3.686691,3.623802,-0.0143509999999995,0.0319999999999964,wall,0.9991952968584789,0.0347113772644601,0.0200967416339249,11.244473442834751,1.536373534138778,0.2971967877754773,right,fixation,fixation_164,0.3660000000000138,fixation,fixation_163,0.332000000000022,fixation,fixation_186,0.3660000000000138,,
161,first,98.568,-0.5999999999999943,3,5.0,0.0,0,11,Pause,6.804951365769915,105.57616182441484,2.432941,-0.035739,116.229271,0.397657,-1.194607,1.944099,160.23175,160.768768,13.243229,95.549736,partitionwall_15.StaticMeshComponent0 partitionwall,-0.046524,-0.10347,0.99353,0.230896,0.893906,-27.315552,0.983322,-0.076996,-0.125381,0.989105,32.666016,1.489746,-33.004318,3.566254,0.508238,0.601181,0.449853,-0.027115,-0.089462,0.995605,-20.381805,0.515259,-23.700302,3.706863,0.167772,0.518476,0.0,0.0,3.566254,3.706863,3.6365585,-0.0015945000000003,0.0330000000000012,wall,0.9992071766420506,0.0339170446217919,0.0208483148274657,14.955647541770592,1.89875288658556,0.4193423050192763,right,fixation,fixation_164,0.3660000000000138,fixation,fixation_163,0.332000000000022,fixation,fixation_186,0.3660000000000138,,
161,first,98.603,-0.5649999999999977,3,5.0,0.0,0,11,Pause,6.531650099731436,105.9620445955094,2.42672,-0.037885,116.226021,0.335978,-1.205419,1.908837,160.099243,160.768768,12.714252,96.302597,partitionwall_15.StaticMeshComponent0 partitionwall,-0.050537,-0.104523,0.993225,3.328979,0.949768,-27.848831,0.989273,-0.078491,-0.123169,0.989273,32.665283,1.488968,-32.99295,3.562515,0.50849,0.600762,0.425066,-0.027893,-0.089371,0.995605,-20.382813,0.513931,-23.690979,3.708206,0.16798,0.518415,0.0,0.0,3.562515,3.708206,3.6353605,-0.0027924999999999,0.0349999999999965,wall,0.9992239114579304,0.0333019565322514,0.0210369784388902,13.69391508818472,1.0535702693322182,0.2097007722387525,right,fixation,fixation_164,0.3660000000000138,fixation,fixation_163,0.332000000000022,fixation,fixation_186,0.3660000000000138,,
161,first,98.63500000000002,-0.532999999999987,3,5.0,0.0,0,11,Pause,6.806603931793309,105.89784605329888,2.428175,-0.047112,116.236046,0.365059,-1.194593,1.875429,160.160736,160.768768,13.256764,96.168373,partitionwall_15.StaticMeshComponent0 partitionwall,-0.052902,-0.102341,0.993332,3.727798,0.952774,-27.903564,0.986727,-0.079453,-0.122574,0.989258,32.660126,1.481827,-32.970184,3.564651,0.508812,0.600696,0.547307,-0.030731,-0.085388,0.995865,-20.383102,0.511887,-23.681274,3.713531,0.168536,0.517745,0.0,0.0,3.564651,3.713531,3.639091,0.0009380000000001,0.0320000000000249,wall,0.9992471142458872,0.0327194533306428,0.0208480705344784,13.236990341058704,1.097229834461794,0.4281993309101258,right,fixation,fixation_164,0.3660000000000138,fixation,fixation_163,0.332000000000022,fixation,fixation_186,0.3660000000000138,,
161,first,98.669,-0.4989999999999952,3,5.0,0.0,0,11,Pause,6.948006309724592,106.05941572222474,2.421716,-0.060725,116.237213,0.373539,-1.20934,1.848135,160.153534,160.768768,13.543532,96.481659,partitionwall_15.StaticMeshComponent0 partitionwall,-0.021362,-0.028854,0.999344,-13.213806,0.753708,-24.790131,0.971124,-0.07106,-0.090912,0.993317,32.64502,1.705856,-33.300522,3.558716,0.508151,0.591362,0.636421,-0.013657,-0.019226,0.99971,-20.315384,0.606247,-23.472229,3.779694,0.163961,0.501693,0.0,0.0,3.558716,3.779694,3.669205,0.0310519999999998,0.0339999999999776,wall,0.999257191176808,0.03224326400002,0.0211053976049052,135.61867530484452,0.9122904741236816,0.4444917970139689,right,,None_220,0.0660000000000025,,None_182,0.0660000000000025,,None_228,0.0660000000000025,,
161,first,98.703,-0.4650000000000034,3,5.0,0.0,0,11,Pause,4.286865731087857,112.13594489557234,2.407485,-0.067532,116.229988,0.37535,-1.1932,1.828327,158.785614,160.768738,8.38383,108.283943,partitionwall_15.StaticMeshComponent0 partitionwall,-0.027802,-0.041077,0.998764,-9.15863,0.881653,-25.76181,0.974753,-0.073547,-0.094894,0.992752,32.649933,1.697723,-33.303528,3.572113,0.508318,0.592295,0.502316,-0.015549,-0.026657,0.999512,-20.336212,0.663483,-23.745529,3.765411,0.164166,0.503422,0.0,0.0,3.572113,3.765411,3.668762,0.0306090000000001,0.034000000000006,wall,0.999274181070718,0.0318979924808102,0.0208237633760167,25.22685335247138,0.7514023884822287,0.5103235582283505,right,,None_220,0.0660000000000025,,None_182,0.0660000000000025,,None_228,0.0660000000000025,,
161,first,98.735,-0.4329999999999927,3,5.0,0.0,0,11,Pause,4.811866491569251,111.24175816171756,2.394915,-0.070941,116.237595,0.358563,-1.136981,1.82655,158.95311,160.768753,9.405294,106.542,partitionwall_15.StaticMeshComponent0 partitionwall,-0.058746,-0.074387,0.995483,17.715988,1.398483,-30.582779,0.997435,-0.075638,-0.093384,0.992737,32.656937,1.699829,-33.30896,3.594147,0.508348,0.592065,0.50155,-0.015564,-0.025803,0.999542,-20.333008,0.631088,-23.640182,3.770508,0.164372,0.503429,0.0,0.0,3.594147,3.770508,3.6823275,0.0441745,0.0319999999999964,wall,0.999295110886259,0.0318676363962356,0.019842759619996,82.39197614790007,1.7577207983555188,0.4713393379342682,right,,None_220,0.0660000000000025,,None_182,0.0660000000000025,,None_228,0.0660000000000025,,
161,first,98.768,-0.4000000000000057,3,5.0,0.0,0,11,Pause,7.323787386317986,108.53062409512056,2.385741,-0.079286,116.245941,0.3289,-1.103601,1.798135,159.736572,160.768784,14.287337,101.273369,partitionwall_15.StaticMeshComponent0 partitionwall,-0.050919,-0.063522,0.996674,8.59639,1.212677,-28.91449,1.0,-0.076294,-0.093719,0.992661,32.659973,1.700378,-33.312744,3.602158,0.508323,0.592145,0.523356,-0.020309,-0.027069,0.99942,-20.330414,0.626404,-23.627335,3.773743,0.165172,0.503718,0.015054,0.0,3.602158,3.773743,3.6879505,0.0497975000000003,0.0330000000000012,wall,0.9993221772114728,0.0313724041849036,0.0192602800857319,25.92519645218886,1.328271368889082,0.4529842046071179,right,fixation,fixation_165,0.1340000000000145,fixation,fixation_164,0.1340000000000145,fixation,fixation_187,0.1340000000000145,,
161,first,98.802,-0.3660000000000138,3,5.0,0.0,0,11,Pause,6.55976090896104,109.45905859370365,2.370849,-0.088608,116.242424,0.254216,-1.088042,1.726005,159.466629,160.768768,12.812271,103.07959,partitionwall_15.StaticMeshComponent0 partitionwall,-0.046066,-0.057602,0.997269,3.721481,1.108871,-28.020187,0.998907,-0.076355,-0.094894,0.992554,32.664902,1.699829,-33.333466,3.606308,0.508149,0.592554,0.598118,-0.020828,-0.02652,0.99942,-20.328079,0.617828,-23.605286,3.781708,0.165255,0.503718,0.0,0.0,3.606308,3.781708,3.694008,0.0558550000000002,0.034000000000006,wall,0.9993660712432346,0.0301144834067614,0.0189887739732191,15.679890193048603,2.169885997804834,0.5269884382163881,right,fixation,fixation_165,0.1340000000000145,fixation,fixation_164,0.1340000000000145,fixation,fixation_187,0.1340000000000145,,
161,first,98.835,-0.3329999999999984,3,5.0,0.0,0,11,Pause,6.036861857799257,110.02687426408012,2.356601,-0.106096,116.259048,0.21579,-1.044541,1.653603,159.319534,160.768768,11.813046,104.166801,partitionwall_15.StaticMeshComponent0 partitionwall,-0.049789,-0.061493,0.996857,5.029388,1.12944,-28.25032,0.997424,-0.076981,-0.097931,0.992203,32.667252,1.700378,-33.339279,3.610229,0.508149,0.593046,0.524994,-0.02475,-0.027939,0.999298,-20.328079,0.605606,-23.581253,3.746002,0.166034,0.504135,0.0,0.0,3.610229,3.746002,3.6781155,0.0399624999999996,0.032999999999987,wall,0.9994174504974336,0.0288520151919795,0.0182296697877931,13.38518494414698,2.5592287875252127,0.849130178834115,right,fixation,fixation_165,0.1340000000000145,fixation,fixation_164,0.1340000000000145,fixation,fixation_187,0.1340000000000145,,
161,first,98.868,-0.3000000000000113,3,5.0,0.0,0,11,Pause,6.316066924827051,109.7174275508267,2.35116,-0.117183,116.268181,0.188355,-1.041269,1.640776,159.416092,160.768784,12.364809,103.558205,partitionwall_15.StaticMeshComponent0 partitionwall,-0.049774,-0.066895,0.996506,4.353317,1.115433,-28.123123,0.994868,-0.077942,-0.098145,0.992111,32.66748,1.700287,-33.333481,3.632919,0.508254,0.593049,0.574536,-0.025146,-0.039551,0.998886,-20.328079,0.605606,-23.581253,3.781326,0.166061,0.506112,0.0,0.0,3.632919,3.781326,3.7071225,0.0689694999999996,0.0330000000000012,wall,0.9994249236389788,0.0286283012665898,0.0181725720747142,14.3692012327139,0.4010814207417124,0.4654625739125929,right,fixation,fixation_165,0.1340000000000145,fixation,fixation_164,0.1340000000000145,fixation,fixation_187,0.1340000000000145,,
161,first,98.90200000000002,-0.2659999999999911,3,5.0,0.0,0,11,Pause,6.268183915832966,109.2199059045578,2.336952,-0.126445,116.264404,0.140643,-1.070967,1.612294,159.503418,160.768768,12.279566,102.597603,partitionwall_15.StaticMeshComponent0 partitionwall,-0.050781,-0.066193,0.996506,3.986984,1.112854,-28.08815,0.995287,-0.081451,-0.098938,0.991745,32.667252,1.696518,-33.324844,3.651505,0.508748,0.593239,0.593662,-0.024689,-0.038315,0.998947,-20.335892,0.617859,-23.647049,3.806915,0.166087,0.506112,0.0,0.0,3.651505,3.806915,3.72921,0.0910570000000001,0.0340000000000202,wall,0.999429481537606,0.0281312101424582,0.0186908118976272,10.72112594929338,1.2101502372070272,0.5110522737159809,right,fixation,fixation_165,0.1340000000000145,fixation,fixation_164,0.1340000000000145,fixation,fixation_187,0.1340000000000145,,
161,first,98.935,-0.2330000000000041,3,5.0,0.0,0,11,Pause,6.334250375241848,109.28207317011896,2.320108,-0.136805,116.264549,0.136982,-1.070106,1.60697,159.521271,160.768768,12.416224,102.719429,partitionwall_15.StaticMeshComponent0 partitionwall,-0.063416,-0.078156,0.994919,15.020966,1.335449,-30.138107,0.993904,-0.082291,-0.098373,0.99173,32.663803,1.683029,-33.305481,3.662292,0.508978,0.593449,0.579371,-0.025406,-0.037445,0.998962,-20.356339,0.638504,-23.786896,3.801971,0.166476,0.506504,0.0,0.0,3.662292,3.801971,3.7321315,0.0939784999999999,0.032999999999987,wall,0.9994323718611672,0.0280383495785015,0.0186757872357513,31.40076684655505,0.1634016411718196,0.599258005390905,right,,None_221,0.0660000000000025,,None_183,0.0660000000000025,,None_229,0.0660000000000025,,
161,first,98.96800000000002,-0.1999999999999886,3,5.0,0.0,0,11,Pause,7.409236603985736,108.31933157590493,2.311556,-0.136387,116.266212,0.168041,-1.049786,1.623085,159.876724,160.768768,14.500426,100.851051,partitionwall_15.StaticMeshComponent0 partitionwall,-0.067123,-0.083496,0.994232,18.276611,1.402115,-30.735397,0.993861,-0.083145,-0.099411,0.991562,32.661606,1.682663,-33.300552,3.66243,0.509181,0.593559,0.614591,-0.023895,-0.040558,0.998886,-20.370224,0.648361,-23.843826,3.81485,0.166476,0.507187,0.0,0.0,3.66243,3.81485,3.73864,0.1004870000000002,0.0330000000000154,wall,0.9994310041441814,0.0283196344461069,0.0183211970185414,14.997595899279853,0.7858404617689555,0.264309480301641,right,,None_221,0.0660000000000025,,None_183,0.0660000000000025,,None_229,0.0660000000000025,,
161,first,99.001,-0.1670000000000016,3,5.0,0.0,0,11,Pause,7.745318783042646,107.88888121354977,2.307537,-0.130165,116.263893,0.163056,-1.030382,1.635949,160.022659,160.768784,15.14614,100.018639,partitionwall_15.StaticMeshComponent0 partitionwall,-0.054123,-0.071426,0.995972,6.078705,1.167007,-28.580292,0.9938,-0.08374,-0.100174,0.991425,32.661453,1.680969,-33.302231,3.687973,0.50924,0.593773,0.690475,-0.024551,-0.042694,0.998779,-20.381989,0.655411,-23.880051,3.791733,0.166892,0.507625,0.0,0.0,3.687973,3.791733,3.739853,0.1017000000000001,0.032999999999987,wall,0.99943076553519,0.0285442006355789,0.017982589130057,32.5828347053214,0.7054446416726856,0.2352018963524604,right,,None_221,0.0660000000000025,,None_183,0.0660000000000025,,None_229,0.0660000000000025,,
161,first,99.03400000000002,-0.1339999999999861,3,5.0,0.0,0,11,Pause,6.708197271405593,108.94391724423517,2.303167,-0.114822,116.265915,0.159521,-1.005704,1.657218,159.650299,160.768784,13.119644,102.063591,partitionwall_15.StaticMeshComponent0 partitionwall,-0.053299,-0.068695,0.996201,4.724258,1.141495,-28.340393,0.996406,-0.083359,-0.100876,0.991394,32.661499,1.680313,-33.297958,3.688004,0.509181,0.593861,0.59709,-0.026199,-0.039673,0.998856,-20.384186,0.657227,-23.884811,3.77475,0.167262,0.507084,0.0,0.0,3.688004,3.77475,3.731377,0.0932240000000002,0.0330000000000154,wall,0.9994277500462156,0.0289154227428444,0.0175519447686756,11.08660965885631,0.9871680056495328,0.4872978217944541,right,fixation,fixation_166,0.3339999999999747,fixation,fixation_165,0.3339999999999747,fixation,fixation_188,0.3339999999999747,,
161,first,99.068,-0.0999999999999943,3,5.0,0.0,0,11,Pause,6.645206718109922,109.1373495366037,2.300644,-0.106621,116.263748,0.135016,-1.020546,1.655796,159.608078,160.768768,12.989559,102.441032,partitionwall_15.StaticMeshComponent0 partitionwall,-0.053101,-0.063843,0.996536,4.027588,1.128067,-28.219162,0.989893,-0.084656,-0.100525,0.991318,32.661835,1.678101,-33.294571,3.688309,0.509358,0.593861,0.504684,-0.026093,-0.03244,0.99913,-20.384964,0.659119,-23.892059,3.731613,0.167283,0.505831,0.0,0.0,3.688309,3.731613,3.709961,0.0718079999999998,0.0339999999999776,wall,0.9994238890577776,0.0288904860082624,0.0178109460397977,13.8789625475485,0.4385277500195432,0.2602863391993364,right,fixation,fixation_166,0.3339999999999747,fixation,fixation_165,0.3339999999999747,fixation,fixation_188,0.3339999999999747,,
161,first,99.101,-0.0670000000000072,3,5.0,0.0,0,11,Pause,6.60202288491687,109.52944502805532,2.30356,-0.099981,116.267014,0.184821,-1.030956,1.634417,159.533752,160.768768,12.899783,103.198265,partitionwall_15.StaticMeshComponent0 partitionwall,-0.053467,-0.064209,0.99649,4.693512,1.142822,-28.33754,0.999121,-0.084061,-0.100967,0.991318,32.666931,1.67981,-33.294571,3.689972,0.509089,0.593861,0.579841,-0.02594,-0.031143,0.999176,-20.384964,0.661407,-23.893524,3.728073,0.167253,0.505542,0.0,0.0,3.689972,3.728073,3.7090225,0.0708695000000001,0.0330000000000012,wall,0.9994313482755812,0.0285174722619109,0.0179926056991213,11.876435583290244,0.7204753487696928,0.2410175322924324,right,fixation,fixation_166,0.3339999999999747,fixation,fixation_165,0.3339999999999747,fixation,fixation_188,0.3339999999999747,,
161,first,99.134,-0.0339999999999918,3,5.0,0.0,0,11,Pause,6.659047575646692,109.5131167773964,2.306145,-0.086343,116.26873,0.200262,-1.020157,1.643554,159.540985,160.768768,12.997778,103.16478,partitionwall_15.StaticMeshComponent0 partitionwall,-0.053345,-0.06395,0.996521,4.57988,1.140778,-28.319061,1.0,-0.084656,-0.100998,0.991272,32.669968,1.67981,-33.293945,3.68988,0.509068,0.593861,0.525314,-0.025421,-0.030914,0.999191,-20.380051,0.661819,-23.898529,3.731064,0.166967,0.505542,0.002161,0.0,3.68988,3.731064,3.710472,0.0723190000000002,0.0330000000000012,wall,0.9994301599304134,0.0286769487047475,0.0178041577855715,10.539995390785371,0.4286314395705367,0.4238330546554155,right,fixation,fixation_166,0.3339999999999747,fixation,fixation_165,0.3339999999999747,fixation,fixation_188,0.3339999999999747,,
161,first,99.168,0.0,3,5.0,1.0,0,11,5,6.663980021437108,109.58304679845985,2.30803,-0.067425,116.271614,0.227088,-0.995083,1.641171,159.526276,160.768768,12.989714,103.297569,partitionwall_15.StaticMeshComponent0 partitionwall,-0.054138,-0.070236,0.996048,5.354156,1.156021,-28.452698,0.999061,-0.084732,-0.100006,0.991364,32.671844,1.680283,-33.293945,3.690277,0.509014,0.593704,0.644947,-0.025208,-0.042068,0.998795,-20.379303,0.66214,-23.892197,3.727692,0.166894,0.507341,0.0,0.0,3.690277,3.727692,3.7089845,0.0708314999999997,0.034000000000006,wall,0.9994390443995332,0.0286356015907929,0.0173666016042749,14.62654129621444,0.740792622612121,0.5655641494059588,right,fixation,fixation_166,0.3339999999999747,fixation,fixation_165,0.3339999999999747,fixation,fixation_188,0.3339999999999747,6.81284785827294,109.18290246173076
161,first,99.203,0.0349999999999965,3,5.0,1.0,0,11,5,6.747281941147076,109.05860885581993,2.304812,-0.058067,116.270218,0.256939,-0.991525,1.644613,159.626953,160.768784,13.142253,102.281876,partitionwall_15.StaticMeshComponent0 partitionwall,-0.054901,-0.066452,0.996262,5.788803,1.163788,-28.527252,1.0,-0.084732,-0.100464,0.991318,32.674072,1.681305,-33.291153,3.689362,0.508935,0.593704,0.575999,-0.025772,-0.033234,0.999115,-20.377518,0.660095,-23.890747,3.766464,0.166947,0.505946,0.009968,0.0,3.689362,3.766464,3.727913,0.08976,0.0349999999999965,wall,0.9994383984083782,0.0286956729689827,0.0173045121212156,13.827679377183712,0.1414304948777678,0.2855378083547167,right,fixation,fixation_166,0.3339999999999747,fixation,fixation_165,0.3339999999999747,fixation,fixation_188,0.3339999999999747,6.81284785827294,109.18290246173076
161,first,99.235,0.0670000000000072,3,5.0,1.0,0,11,5,6.798057763494146,109.37521988574584,2.305958,-0.049162,116.267136,0.28822,-0.982591,1.631313,159.579407,160.768784,13.232465,102.898811,partitionwall_15.StaticMeshComponent0 partitionwall,-0.054611,-0.072845,0.995834,5.324234,1.153702,-28.441544,0.999419,-0.085175,-0.101379,0.99118,32.675415,1.681305,-33.293533,3.701035,0.508935,0.593871,0.550799,-0.025818,-0.045914,0.998611,-20.376129,0.657928,-23.882401,3.762848,0.166894,0.508066,0.0,0.0,3.701035,3.762848,3.7319415,0.0937885,0.0319999999999964,wall,0.9994477175828852,0.0284637502390041,0.0171486075438322,17.821199846617468,0.5006381309513419,0.2966464004738963,right,fixation,fixation_166,0.3339999999999747,fixation,fixation_165,0.3339999999999747,fixation,fixation_188,0.3339999999999747,6.81284785827294,109.18290246173076
161,first,99.268,0.0999999999999943,3,5.0,1.0,0,11,5,6.788600318296291,108.8255687150008,2.305348,-0.053728,116.271484,0.294636,-1.004024,1.642182,159.672836,160.768784,13.218363,101.828613,partitionwall_15.StaticMeshComponent0 partitionwall,-0.052399,-0.069366,0.996201,4.083832,1.127838,-28.21843,1.0,-0.085266,-0.101105,0.991211,32.675812,1.681381,-33.297821,3.70108,0.508935,0.593871,0.592637,-0.024216,-0.042114,0.99881,-20.37381,0.654327,-23.873489,3.792984,0.166554,0.507502,0.005161,0.0,3.70108,3.792984,3.747032,0.1088789999999999,0.0330000000000012,wall,0.9994358178486448,0.0286531589543822,0.0175226277466024,14.45263887736093,0.7282021499014165,0.191953755526808,right,fixation,fixation_166,0.3339999999999747,fixation,fixation_165,0.3339999999999747,fixation,fixation_188,0.3339999999999747,6.81284785827294,109.18290246173076
161,first,99.30100000000002,0.1330000000000097,3,5.0,1.0,0,11,5,6.617064319263476,109.105029207247,2.302383,-0.052106,116.278389,0.340377,-1.014222,1.649886,159.601212,160.768768,12.883881,102.364441,partitionwall_15.StaticMeshComponent0 partitionwall,-0.055984,-0.069244,0.996017,4.745773,1.136734,-28.311813,1.0,-0.087128,-0.099594,0.991196,32.675827,1.682617,-33.301086,3.721237,0.509181,0.593654,0.711868,-0.027893,-0.04184,0.998734,-20.368423,0.645905,-23.825562,3.796738,0.167144,0.507329,0.003211,0.0,3.721237,3.796738,3.7589875,0.1208344999999999,0.0330000000000154,wall,0.9994288227381756,0.0287874527472934,0.0177005888180825,13.489962873192129,0.3872774818590783,0.2329613997513233,right,fixation,fixation_166,0.3339999999999747,fixation,fixation_165,0.3339999999999747,fixation,fixation_188,0.3339999999999747,6.81284785827294,109.18290246173076
161,first,99.335,0.1670000000000016,3,5.0,1.0,0,11,5,6.980986852591567,109.12627264152592,2.294458,-0.054288,116.284683,0.308641,-1.011496,1.698026,159.665558,160.768784,13.591181,102.400383,partitionwall_15.StaticMeshComponent0 partitionwall,-0.057358,-0.068665,0.995987,6.049683,1.160355,-28.538666,0.996487,-0.087524,-0.09993,0.991135,32.674652,1.683563,-33.303223,3.722748,0.509277,0.5937,0.795523,-0.027313,-0.037506,0.998917,-20.365387,0.641266,-23.811676,3.790604,0.167018,0.506628,0.0,0.0,3.722748,3.790604,3.756676,0.1185230000000001,0.0339999999999776,wall,0.9994051233642548,0.029627189006304,0.0176530185765419,8.995311366851643,1.417929719098642,0.3044951363525675,right,fixation,fixation_166,0.3339999999999747,fixation,fixation_165,0.3339999999999747,fixation,fixation_188,0.3339999999999747,6.81284785827294,109.18290246173076
161,first,99.368,0.1999999999999886,3,5.0,1.0,0,11,5,7.093963791680914,109.20657112831594,2.294307,-0.0579,116.287041,0.266703,-0.996244,1.700413,159.672119,160.768784,13.81369,102.553925,partitionwall_15.StaticMeshComponent0 partitionwall,-0.055374,-0.070435,0.995972,4.453384,1.128555,-28.245071,0.993691,-0.086609,-0.10231,0.990967,32.671066,1.685196,-33.309494,3.715561,0.509277,0.594052,0.622426,-0.027817,-0.042282,0.998703,-20.364044,0.638992,-23.790909,3.790344,0.167115,0.507329,0.0,0.0,3.715561,3.790344,3.7529525,0.1147995000000001,0.0330000000000012,wall,0.9994085499110164,0.0296689635966989,0.0173868618174035,8.602516044433763,0.4678060890274579,0.1307936815911683,right,fixation,fixation_166,0.3339999999999747,fixation,fixation_165,0.3339999999999747,fixation,fixation_188,0.3339999999999747,6.81284785827294,109.18290246173076
161,first,99.401,0.2330000000000041,3,5.0,1.0,0,11,5,6.904094962696135,109.13168770836184,2.296111,-0.069261,116.291405,0.241037,-0.94747,1.689889,159.653946,160.768784,13.456244,102.404434,partitionwall_15.StaticMeshComponent0 partitionwall,-0.021667,-0.013657,0.999664,-3.079376,1.02803,-26.838501,0.994664,-0.042923,-0.079971,0.995865,32.791885,1.666992,-33.056976,3.73082,0.498725,0.588727,0.578741,-0.011459,0.018097,0.999756,-20.252792,0.722137,-23.861389,3.882751,0.160141,0.495107,0.0,0.0,3.73082,3.882751,3.8067855,0.1686325000000001,0.0330000000000012,wall,0.9994284149068258,0.0294858190751294,0.0165357174110699,115.21425853957574,1.5120045442676329,0.372827324585674,right,saccade,saccade_134,0.034000000000006,,None_184,0.0670000000000214,saccade,saccade_134,0.034000000000006,,
