ID,dimension,condition,stimulus,Correct,RT,Response,Mean fixation duration,Mean regressive fixation duration,Equal fixation duration between figures,Equal fixation duration within figure,Mean saccade duration,Mean saccade velocity,Mean pupil diameter,Pupil diameter amplitude,Mean head rotation,Mean head movement,Strategy ratio,Equal?,AngularDisp,DiffType
100,2,first,1,1,3.042999999999992,1,0.21487499999999723,0.1440000000000001,0.98196625945317,0.4811428571428582,0.03971428571428751,201.10442880325354,0.024947190944881962,0.37078099999999947,2.3195292496154014,0.629058038478217,1.5,1,160,e
100,3,second,1,1,3.309999999999988,1,0.20233333333333467,0.0,0.9038989566172455,0.69809485313273,0.044571428571427166,231.86006899728233,-0.1865717666666666,0.2097550000000004,3.09543941905173,0.7345162447464277,0.5,1,160,e
102,2,first,1,1,3.65700000000001,1,0.22062499999999916,0.2600000000000075,0.9597733711048209,0.0,0.06688888888888651,240.5456844574627,0.15851512349397606,0.4345699999999998,0.8947693166225987,0.40768954855427353,0.2,1,160,e
102,3,second,1,1,3.599000000000004,1,0.22420000000000112,0.0,0.7743086529884072,0.7504947041501522,0.05562500000000176,240.4524210457169,-0.023208621165643706,0.49818400000000007,1.0479707314944602,0.4540729435978108,0.42857142857142855,1,160,e
103,2,second,1,1,5.432000000000002,1,0.25462499999999855,0.20999999999999375,0.7506136475208542,0.24525833878351616,0.04369999999999724,203.1686079351509,0.11328154065040645,0.6314085,0.9325530449770281,0.41027746798877024,5.0,1,160,e
103,3,first,1,1,7.733000000000004,1,0.190684210526316,0.15166666666666373,0.8738614407949155,0.7530628739177261,0.041750000000003895,220.35642801541442,-0.257704393939394,0.3774185000000001,6.556158745554969,1.9583637903108881,0.9,1,160,e
105,2,second,1,0,6.134,0,0.20149999999999754,0.2419999999999937,0.8802729528535935,0.17396121883657245,0.04219999999999932,237.6331883875308,0.10805545366795365,0.1952285000000003,1.2211359395531323,0.41393154772762586,2.5,1,160,e
105,3,first,1,1,2.8100000000000023,1,0.1589999999999989,0.1329999999999955,0.5296995108315866,0.30608365019011885,0.06200000000000185,227.66313376861768,-0.2552967931034481,0.6343460000000007,1.0571728340834567,0.4573553039652295,2.0,1,160,e
106,2,first,1,1,14.22,1,0.19900000000000012,0.2531999999999968,0.9170175200326016,0.31201404564836577,0.040833333333335005,207.1401851335557,-0.04041735534591169,0.3160320000000002,0.7162625308944334,0.312985504609089,2.5,1,160,e
106,3,second,1,1,5.266000000000005,1,0.2137692307692283,0.20733333333332857,0.5109751709248047,0.3871435476075413,0.037700000000003744,259.43091817763116,0.018016816210045562,0.29394549999999986,1.2491692289035903,0.7683634662645069,1.1666666666666667,1,160,e
