ID,dimension,condition,stimulus,Number of Fixations,Relative Number of Fixations,Number of Saccades,Relative Number of Saccades
193,3,first,30,9,2.445652173913039,8,2.1739130434782568
194,2,first,1,15,2.7110066871498275,13,2.349539128863184
194,2,first,2,10,1.9762845849802362,14,2.7667984189723307
194,2,first,3,17,2.8201725282017294,14,2.3224950232249535
194,2,first,4,17,2.0214030915576773,16,1.9024970273484019
194,2,first,5,9,2.326182476092031,5,1.2923235978289058
194,2,first,6,15,2.646903123345685,15,2.646903123345685
194,2,first,7,16,2.4216739821401547,13,1.9676101104888757
194,2,first,8,18,2.7355623100304016,15,2.279635258358668
194,2,first,9,11,2.6744468757597857,11,2.6744468757597857
194,2,first,10,15,2.0061522000802525,18,2.407382640096303
194,2,first,11,10,2.3579344494223062,9,2.1221410044800755
194,2,first,12,9,2.077082852527132,9,2.077082852527132
194,2,first,13,9,1.8159806295399452,10,2.0177562550443837
194,2,first,14,15,2.2890279261407,16,2.441629787883413
194,2,first,15,9,2.137259558299699,10,2.3747328425552214
194,2,first,16,12,2.570143499678726,10,2.1417862497322715
194,2,first,17,10,2.0876826722338113,13,2.713987473903955
194,2,first,18,13,1.6470290130495433,16,2.0271126314455916
194,2,first,19,18,2.1726010863005367,13,1.5691007845503875
194,2,first,20,12,2.5241901556584128,9,1.8931426167438097
194,2,first,21,11,1.8867924528301938,10,1.715265866209267
194,2,first,22,14,2.5858884373845648,10,1.8470631695604034
194,2,first,23,13,1.4398050725440255,17,1.882822017942187
194,2,first,24,7,1.7784552845528423,8,2.032520325203248
194,2,first,25,9,2.1266540642721976,8,1.8903591682419536
194,2,first,26,17,2.909464316275891,11,1.8825945575902825
194,2,first,27,8,2.281151981750781,8,2.281151981750781
194,2,first,28,8,2.099737532808398,5,1.312335958005249
194,2,first,29,6,2.366863905325447,5,1.972386587771206
194,2,first,30,8,1.985604368329612,12,2.9784065524944183
194,3,second,1,11,2.726822012890437,14,3.4705007436787376
194,3,second,2,12,2.313475997686525,12,2.313475997686525
194,3,second,3,9,2.3154103421661945,6,1.543606894777463
194,3,second,4,11,2.421307506053296,11,2.421307506053296
194,3,second,5,4,1.3490725126475533,6,2.02360876897133
194,3,second,6,9,2.226069750185518,10,2.4734108335394644
194,3,second,7,17,2.611768320786603,15,2.3045014595175908
194,3,second,8,3,1.1299435028248583,7,2.636534839924669
194,3,second,9,15,2.9097963142580014,12,2.327837051406401
194,3,second,10,14,2.521613832853026,14,2.521613832853026
194,3,second,11,6,2.022926500337149,10,3.3715441672285813
194,3,second,12,8,1.9079418077748702,12,2.8619127116623053
194,3,second,13,7,1.6599478302110566,10,2.3713540431586524
194,3,second,14,7,2.655538694992445,5,1.896813353566032
194,3,second,15,24,2.37154150197629,25,2.470355731225302
194,3,second,16,26,2.2292720569321762,25,2.1435308239732462
194,3,second,17,12,1.7709563164108666,14,2.0661157024793444
194,3,second,18,7,2.23642172523962,10,3.1948881789137427
194,3,second,19,10,2.1083702298123574,10,2.1083702298123574
194,3,second,20,8,2.2446689113355824,7,1.9640852974186347
194,3,second,21,15,1.3822336896424616,15,1.3822336896424616
194,3,second,22,11,2.0291459140380033,12,2.2136137244050946
194,3,second,23,17,2.8399599064483843,14,2.338790511192787
194,3,second,24,21,2.8633760567221205,18,2.4543223343332463
194,3,second,25,10,2.0605810838656464,11,2.266639192252211
194,3,second,26,17,1.9915651358950326,15,1.7572633552014993
194,3,second,27,6,3.3994334277620384,6,3.3994334277620384
194,3,second,28,17,2.090763743696962,18,2.2137498462673717
194,3,second,29,13,2.025553131816772,16,2.4929884699283353
194,3,second,30,7,2.2464698331193533,7,2.2464698331193533
196,2,first,1,45,1.9980463546754292,38,1.6872391439481402
196,2,first,2,57,2.122430741733689,46,1.7128388442061349
196,2,first,3,38,1.8588269823411452,39,1.9077434818764385
196,2,first,4,29,1.6195688596001387,33,1.8429576678208475
196,2,first,5,46,1.7444726762486233,34,1.289392847662026
196,2,first,6,37,1.8585493269037565,39,1.959011452682338
196,2,first,7,28,1.4136416418437914,37,1.8680264552935815
196,2,first,8,55,2.039302929180569,48,1.7797552836484964
196,2,first,9,15,1.8536826495303909,27,3.3366287691547036
196,2,first,10,35,1.7192258571568961,29,1.4245014245014282
196,2,first,11,61,1.9938550042491991,70,2.2880303327449827
196,2,first,12,13,1.8537002709254153,14,1.9962925994581395
196,2,first,13,16,2.0518081559374193,20,2.5647601949217744
196,2,first,14,13,2.2988505747126546,11,1.9451812555260926
196,2,first,15,29,1.5995587424158857,32,1.7650303364589084
196,2,first,16,60,2.145385633067544,54,1.9308470697607896
196,2,first,17,36,1.9052659433712584,36,1.9052659433712584
196,2,first,18,15,2.259376412110254,17,2.5606266003916214
196,2,first,19,17,1.2320626177706964,28,2.0292796057399705
196,2,first,20,11,1.2743280815569882,12,1.3901760889712598
196,2,first,21,52,2.250400311593892,48,2.077292595317439
196,2,first,22,18,1.6772269847186028,15,1.397689153932169
196,2,first,23,9,1.1714174150722385,17,2.212677339580895
196,2,first,24,20,2.432498175626374,16,1.9459985405010993
196,2,first,25,18,2.1978021978021984,19,2.3199023199023205
196,2,first,26,12,1.5487867836861031,18,2.3231801755291546
196,2,first,27,15,1.8585057613678542,17,2.106306529550235
196,2,first,28,14,1.7358958462492378,10,1.2399256044637412
196,2,first,29,27,1.8527413710286136,20,1.3724010155767508
196,2,first,30,15,2.0037403152551456,15,2.0037403152551456
196,3,second,1,30,1.600426780474793,49,2.6140304081088286
196,3,second,2,18,1.567125195890651,24,2.0895002611875344
196,3,second,3,18,1.8354236769654297,23,2.345263587233605
196,3,second,4,24,2.461790952918256,16,1.6411939686121706
196,3,second,5,15,1.7593244194229394,19,2.2284775979357234
196,3,second,6,32,1.9686250384497084,29,1.7840664410950482
196,3,second,7,28,2.137078308655169,28,2.137078308655169
196,3,second,8,8,1.159252282277929,22,3.1879437762643046
196,3,second,9,27,2.2654807853666736,31,2.601107568383959
196,3,second,10,9,2.1613832853025965,10,2.4015369836695517
196,3,second,11,31,2.3435137586936836,25,1.8899304505594223
196,3,second,12,31,2.1786492374727606,24,1.686696183849879
196,3,second,13,5,1.5179113539769358,6,1.8214936247723228
196,3,second,14,12,1.9317450096587285,15,2.4146812620734104
196,3,second,15,21,1.387145782416275,33,2.179800515225575
196,3,second,16,12,2.0073603211776483,19,3.178320508531277
196,3,second,17,17,1.4959521295318507,27,2.375923970432939
196,3,second,18,10,1.8321729571271628,13,2.381824844265312
196,3,second,19,30,1.9980019980019998,28,1.8648018648018665
196,3,second,20,9,2.201565557729937,11,2.6908023483365895
196,3,second,21,4,0.8705114254624541,16,3.4820457018498163
196,3,second,22,12,2.176673317612924,9,1.6325049882096931
196,3,second,23,30,1.3727464079802325,60,2.745492815960465
196,3,second,24,21,2.1128886205855677,21,2.1128886205855677
196,3,second,25,14,2.236779038185008,14,2.236779038185008
196,3,second,26,27,2.041742286751363,32,2.4198427102238376
196,3,second,27,11,1.7710513604894507,22,3.5421027209789013
196,3,second,28,14,1.4256619144602865,24,2.4439918533604907
196,3,second,29,19,2.439964042635168,17,2.183125722357782
196,3,second,30,10,1.4896469536719747,16,2.3834351258751596
197,2,second,1,6,1.721170395869189,16,4.589787722317837
197,2,second,2,7,2.0045819014891153,10,2.8636884306987365
197,2,second,3,11,1.8659881255301116,21,3.562340966921122
197,2,second,4,10,2.545176889793839,13,3.308729956731991
197,2,second,5,7,2.085816448152566,12,3.575685339690113
197,2,second,6,6,1.9317450096587285,14,4.507405022537033
197,2,second,7,19,1.8594636915247622,29,2.8381287923272684
197,2,second,8,18,2.6204687727471248,20,2.9116319697190276
197,2,second,9,11,2.4460751612185825,16,3.557927507227029
197,2,second,10,9,1.8679950186799346,15,3.113325031133224
197,2,second,11,8,1.759014951627088,19,4.177660510114334
197,2,second,12,7,1.7135862913096778,13,3.1823745410036874
197,2,second,13,6,1.5045135406218657,14,3.510531594784353
197,2,second,14,4,1.5576323987538867,11,4.283489096573189
197,2,second,15,26,2.7837259100642386,21,2.2483940042826545
197,2,second,16,13,2.2581205488969958,19,3.3003300330033016
197,2,second,17,7,2.7290448343079947,8,3.1189083820662797
197,2,second,18,18,2.3012017386857573,17,2.1733571976476598
197,2,second,19,29,2.1378547733136752,38,2.8013269443420574
197,2,second,20,8,2.4737167594310603,6,1.855287569573295
197,2,second,21,18,2.1562050790608494,31,3.7134643028270187
197,2,second,22,18,2.9571217348447427,17,2.7928371940200347
197,2,second,23,8,1.1906533710373526,10,1.4883167137966908
197,2,second,24,19,2.2100732813772224,29,3.373269745259971
197,2,second,25,8,2.102496714848879,14,3.679369250985539
197,2,second,26,11,2.2797927461139817,17,3.5233160621761535
197,2,second,27,7,3.0172413793103536,8,3.4482758620689755
197,2,second,28,7,1.9089173711480913,14,3.8178347422961827
197,2,second,29,13,1.924500370096226,22,3.256846780162844
197,2,second,30,8,2.1756867011150436,16,4.351373402230087
197,3,first,1,9,2.511861568518013,11,3.070053028188682
197,3,first,2,12,2.1265284423179156,14,2.480949849370902
197,3,first,3,9,2.100840336134458,13,3.0345471521942167
197,3,first,4,6,2.6200873362445827,8,3.4934497816594434
197,3,first,5,6,2.409638554216859,8,3.2128514056224784
197,3,first,6,8,2.880806625855224,8,2.880806625855224
197,3,first,7,18,2.187386073641998,26,3.1595576619273307
197,3,first,8,10,1.9036740909956165,13,2.4747763182943014
197,3,first,9,11,2.339927674962777,11,2.339927674962777
197,3,first,10,6,1.9023462270133187,13,4.121750158528857
197,3,first,11,7,2.5035765379112833,8,2.8612303290414665
197,3,first,12,11,2.664728682170552,10,2.422480620155047
197,3,first,13,6,1.619870410367167,11,2.969762419006473
197,3,first,14,5,2.2851919561242675,5,2.2851919561242675
197,3,first,15,9,2.4725274725274624,8,2.1978021978021887
197,3,first,16,8,1.7391304347826002,11,2.391304347826075
197,3,first,17,7,2.3482053002348247,10,3.354579000335464
197,3,first,18,5,1.4475969889982594,11,3.184713375796171
197,3,first,19,6,1.7371163867979114,10,2.895193977996519
197,3,first,20,14,2.5988490811212177,15,2.7844811583441618
197,3,first,21,14,2.599331600445602,20,3.713330857779431
197,3,first,22,9,1.8333672845793472,20,4.074149521287438
197,3,first,23,14,2.391935759439606,13,2.2210832051939198
197,3,first,24,13,2.485659655831731,17,3.2504780114722642
197,3,first,25,16,2.2490863086870854,21,2.9519257801517997
197,3,first,26,20,2.2954206358315177,19,2.180649604039942
197,3,first,27,7,2.754820936639122,8,3.148366784730425
197,3,first,28,10,2.4943876278373565,11,2.743826390621092
197,3,first,29,12,2.120141342756185,17,3.0035335689045954
197,3,first,30,7,2.6315789473683964,10,3.759398496240566
199,2,second,1,21,2.4905123339658437,17,2.016129032258064
199,2,second,2,13,2.2271714922048984,18,3.0837759122837056
199,2,second,3,24,2.4178924037880343,22,2.2164013701390317
199,2,second,4,9,2.576581734898372,6,1.7177211565989146
199,2,second,5,6,2.4271844660194373,5,2.022653721682864
199,2,second,6,17,3.014184397163113,11,1.950354609929073
199,2,second,7,13,1.7532029669588691,13,1.7532029669588691
199,2,second,8,17,2.4893835114950917,8,1.171474593644749
199,2,second,9,12,2.937576499388019,9,2.203182374541014
199,2,second,10,22,2.73427790206314,15,1.8642803877703225
199,2,second,11,16,2.7285129604365665,11,1.8758526603001395
199,2,second,12,6,1.5267175572519058,12,3.0534351145038117
199,2,second,13,9,2.9107373868046715,7,2.2639068564036338
199,2,second,14,7,2.309468822170896,8,2.6393929396238813
199,2,second,15,17,2.041796781167429,16,1.9216910881575802
199,2,second,16,15,2.5312183597705022,14,2.362470469119135
199,2,second,17,11,2.7187345526445923,7,1.7301038062283771
199,2,second,18,35,2.7188689505165873,24,1.8643672803542313
199,2,second,19,12,2.7297543221110008,6,1.3648771610555004
199,2,second,20,10,2.59875259875259,9,2.3388773388773307
199,2,second,21,23,2.805904599243625,14,1.7079419299743803
199,2,second,22,17,2.708300143380589,12,1.911741277680416
199,2,second,23,10,1.8768768768768758,9,1.6891891891891881
199,2,second,24,19,2.8294862248696933,12,1.7870439314966484
199,2,second,25,13,2.796901893287438,10,2.1514629948364905
199,2,second,26,20,2.7968116347364074,10,1.3984058173682037
199,2,second,27,12,2.9433406916850435,9,2.2075055187637824
199,2,second,28,26,2.392124390468298,8,0.7360382739902456
199,2,second,29,28,2.7242654212881883,19,1.8486086787312705
199,2,second,30,9,2.9990003332222543,7,2.33255581472842
199,3,first,1,20,1.9155253328225257,22,2.1070778661047784
199,3,first,2,9,2.6216137489076665,10,2.9129041654529626
199,3,first,3,28,2.5436046511627954,12,1.0901162790697694
199,3,first,4,14,2.268676065467512,10,1.6204829039053659
199,3,first,5,12,2.614948790586185,10,2.179123992155154
199,3,first,6,31,2.320532974025005,27,2.0211093644733915
199,3,first,7,34,2.7780047389492597,25,2.0426505433450437
199,3,first,8,10,2.9577048210588583,10,2.9577048210588583
199,3,first,9,11,2.872812744841989,12,3.1339775398276246
199,3,first,10,16,2.5632809996795882,10,1.6020506247997426
199,3,first,11,16,2.7515047291487407,11,1.8916595012897592
199,3,first,12,13,2.6321117635149003,13,2.6321117635149003
199,3,first,13,7,2.2508038585208903,8,2.5723472668810174
199,3,first,14,9,2.201027146001468,10,2.445585717779409
199,3,first,15,14,3.37919382090275,10,2.413709872073393
199,3,first,16,35,2.6719596915795063,22,1.679517520421404
199,3,first,17,11,2.6284348864994014,8,1.9115890083632008
199,3,first,18,10,2.3025558369790673,9,2.0723002532811607
199,3,first,19,9,2.5090604962364167,8,2.230275996654593
199,3,first,20,9,2.200488997555018,10,2.444987775061131
199,3,first,21,18,2.467781738415132,15,2.05648478201261
199,3,first,22,15,2.730251183108832,11,2.002184200946477
199,3,first,23,24,2.2892025944296077,15,1.4307516215185048
199,3,first,24,23,2.4883695769771728,16,1.7310397057232507
199,3,first,25,5,2.0815986677768143,7,2.9142381348875404
199,3,first,26,24,1.9577453299616583,23,1.8761726078799223
199,3,first,27,8,3.639672429481334,6,2.7297543221110008
199,3,first,28,11,1.9681517266058333,11,1.9681517266058333
199,3,first,29,27,3.1832115067201134,13,1.532657392124499
199,3,first,30,5,2.431906614785945,4,1.945525291828756
201,2,second,1,11,2.1594032194738935,13,2.552021986650965
201,2,second,2,9,1.503508185766788,14,2.3387905111927814
201,2,second,3,6,2.162941600576784,7,2.523431867339581
201,2,second,4,10,2.668801708033124,9,2.4019215372298115
201,2,second,5,4,0.7939658594680411,12,2.3818975784041236
201,2,second,6,5,2.078137988362422,8,3.3250207813798753
201,2,second,7,17,1.7995130729332112,17,1.7995130729332112
201,2,second,8,13,2.7173913043478306,14,2.926421404682279
201,2,second,9,10,1.8539117538005172,14,2.595476455320724
201,2,second,10,16,2.1786492374727686,15,2.0424836601307206
201,2,second,11,17,2.4069092453631593,16,2.265326348577091
201,2,second,12,4,1.538461538461525,8,3.07692307692305
201,2,second,13,12,2.3706045041485524,14,2.7657052548399776
201,2,second,14,4,1.4831294030404139,8,2.9662588060808277
201,2,second,15,7,2.625656414103529,9,3.3758439609902515
201,2,second,16,23,2.323936546428209,19,1.9197736687885207
201,2,second,17,24,1.7057569296375277,29,2.061122956645346
201,2,second,18,8,1.8458698661744575,10,2.3073373327180717
201,2,second,19,21,2.182725288431554,18,1.870907390084189
201,2,second,20,6,2.338269680436449,6,2.338269680436449
201,2,second,21,8,2.132764596107718,9,2.399360170621183
201,2,second,22,17,2.040326452232352,13,1.5602496399423866
201,2,second,23,24,2.1553659631791664,15,1.3471037269869788
201,2,second,24,18,1.8602728400165327,22,2.273666804464651
201,2,second,25,24,2.1250221356472494,20,1.770851779706041
201,2,second,26,18,2.088167053364268,18,2.088167053364268
201,2,second,27,4,1.6625103906899377,5,2.078137988362422
201,2,second,28,7,0.9240924092409255,15,1.980198019801983
201,2,second,29,17,1.7902274641954512,22,2.3167649536647015
201,2,second,30,5,1.6371971185330703,8,2.6195153896529124
201,3,first,1,8,2.5244556642474105,9,2.8400126222783366
201,3,first,2,9,2.1844660194174734,11,2.6699029126213563
201,3,first,3,15,2.118943353581012,12,1.6951546828648096
201,3,first,4,8,2.2746659084446996,8,2.2746659084446996
201,3,first,5,8,0.9789525208027414,20,2.4473813020068533
201,3,first,6,6,2.610966057441251,7,3.046127067014793
201,3,first,7,12,1.9633507853403158,10,1.6361256544502631
201,3,first,8,5,1.6087516087516212,9,2.895752895752918
201,3,first,9,6,1.7543859649122726,11,3.216374269005833
201,3,first,10,10,2.3501762632197436,13,3.0552291421856665
201,3,first,11,5,1.975503753457127,9,3.5559067562228286
201,3,first,12,6,2.36220472440943,6,2.36220472440943
201,3,first,13,11,2.2061772964300084,8,1.6044925792218243
201,3,first,14,6,2.173125679101756,8,2.8975009054690077
201,3,first,15,10,2.2291573785109,10,2.2291573785109
201,3,first,16,23,2.3087733386870064,23,2.3087733386870064
201,3,first,17,8,1.3850415512465417,16,2.7700831024930834
201,3,first,18,16,2.238388360380536,17,2.3782876329043194
201,3,first,19,35,2.3223409196470044,24,1.592462344900803
201,3,first,20,5,2.0210185933710556,9,3.6378334680679
201,3,first,21,13,1.6466117796073443,13,1.6466117796073443
201,3,first,22,9,2.4841291747170913,6,1.656086116478061
201,3,first,23,12,1.8624864193698594,10,1.5520720161415495
201,3,first,24,9,3.0211480362537917,7,2.349781805975171
201,3,first,25,9,1.687289088863891,12,2.2497187851518547
201,3,first,26,16,2.2405825514633833,14,1.9605097325304603
201,3,first,27,5,2.92056074766357,6,3.504672897196284
201,3,first,28,7,2.379333786539762,9,3.0591434398368373
201,3,first,29,19,2.1276595744680833,13,1.455767077267636
201,3,first,30,6,2.9069767441860965,6,2.9069767441860965
202,2,first,1,35,2.4347826086956523,28,1.9478260869565218
202,2,first,2,27,2.4935352789065375,18,1.6623568526043584
202,2,first,3,27,2.2442024769345847,19,1.579253594879893
